"citizen_dr" "merch_dr" "peasants_dr"
"дросиде" 0 0.00289695529997972 0
"другом" 0 0.00289695529997972 0
"думу" 0 0.00289695529997972 0
"дунюшку" 0 0.00289695529997972 0
"дурное" 0 0.00217271647498479 0.00320122927204046
"душеньку" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"душка" 0 0.00289695529997972 0
"дяде" 0 0.00072423882499493 0.00960368781612139
"егорку" 0.0130518484680393 0 0
"егорушки" 0.0130518484680393 0 0
"езжу" 0.00652592423401964 0.00144847764998986 0
"еремеич" 0.0130518484680393 0 0
"ешь" 0.00326296211700982 0.00217271647498479 0
"жалел" 0 0.00217271647498479 0.00320122927204046
"жалеючи" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"ждет" 0.00326296211700982 0.00217271647498479 0
"ждите" 0 0.00217271647498479 0.00320122927204046
"желательно" 0 0.00289695529997972 0
"жен" 0 0.00217271647498479 0.00320122927204046
"женить" 0.00652592423401964 0.00144847764998986 0
"жениху" 0.00326296211700982 0.00217271647498479 0
"женишься" 0.00652592423401964 0.00144847764998986 0
"женщине" 0 0.00289695529997972 0
"жилец" 0.00326296211700982 0.00217271647498479 0
"жимши" 0 0.00144847764998986 0.00640245854408093
"з" 0.00652592423401964 0.00144847764998986 0
"забудь" 0 0.00217271647498479 0.00320122927204046
"забывай" 0 0.00289695529997972 0
"заведем" 0 0.00289695529997972 0
"завел" 0.00326296211700982 0.00217271647498479 0
"завтрашнего" 0.00652592423401964 0.00144847764998986 0
"заглядывая" 0 0.00072423882499493 0.00960368781612139
"заговор" 0.00652592423401964 0.00144847764998986 0
"загораживает" 0 0.00217271647498479 0.00320122927204046
"задние" 0.00326296211700982 0.00217271647498479 0
"задохнется" 0 0 0.0128049170881619
"задумавшись" 0 0.00289695529997972 0
"задумчиво" 0 0.00289695529997972 0
"зажимает" 0 0.00217271647498479 0.00320122927204046
"зазрит" 0.00326296211700982 0.00217271647498479 0
"законам" 0 0.00289695529997972 0
"зала" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"зале" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"заметил" 0 0.00289695529997972 0
"заметить" 0 0.00289695529997972 0
"замужнюю" 0 0.00217271647498479 0.00320122927204046
"занавеса" 0 0.00289695529997972 0
"запер" 0 0.00217271647498479 0.00320122927204046
"запереть" 0.00326296211700982 0.00217271647498479 0
"заперта" 0 0.00289695529997972 0
"заплатит" 0.00326296211700982 0.00217271647498479 0
"заплатить" 0 0.00289695529997972 0
"запретит" 0 0.00289695529997972 0
"зараз" 0 0.00217271647498479 0.00320122927204046
"зари" 0 0.00289695529997972 0
"заставлю" 0 0.00217271647498479 0.00320122927204046
"заставляет" 0 0.00289695529997972 0
"затеял" 0.00326296211700982 0.00217271647498479 0
"захотелось" 0.00978888635102946 0.00072423882499493 0
"захочется" 0 0.00289695529997972 0
"звание" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"звании" 0 0.00289695529997972 0
"звезда" 0.00652592423401964 0.00144847764998986 0
"зверем" 0.00326296211700982 0.00217271647498479 0
"здорова" 0 0.00289695529997972 0
"земной" 0.00326296211700982 0.00217271647498479 0
"злодеи" 0 0.00144847764998986 0.00640245854408093
"змей" 0 0.00217271647498479 0.00320122927204046
"знайте" 0 0.00144847764998986 0.00640245854408093
"знакомство" 0.00652592423401964 0.00144847764998986 0
"знамши" 0 0.00289695529997972 0
"зубами" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"зять" 0 0.00144847764998986 0.00640245854408093
"идите" 0 0.00289695529997972 0
"известная" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"изволит" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"изволишь" 0 0.00072423882499493 0.00960368781612139
"издохнуть" 0.00652592423401964 0 0.00640245854408093
"измаялась" 0 0.00144847764998986 0.00640245854408093
"изымали" 0 0 0.0128049170881619
"имел" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"имела" 0 0.00072423882499493 0.00960368781612139
"испуге" 0 0.00289695529997972 0
"испужался" 0.0130518484680393 0 0
"ищут" 0 0.00144847764998986 0.00640245854408093
"кабака" 0.00978888635102946 0 0.00320122927204046
"кабаке" 0.00652592423401964 0 0.00640245854408093
"кабинет" 0 0.00217271647498479 0.00320122927204046
"кади" 0 0.00289695529997972 0
"каждого" 0 0.00217271647498479 0.00320122927204046
"каждой" 0 0.00289695529997972 0
"кажинный" 0.00326296211700982 0 0.00960368781612139
"каковы" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"каменная" 0.00326296211700982 0.00217271647498479 0
"каналья" 0 0.00217271647498479 0.00320122927204046
"канитель" 0.00326296211700982 0.00217271647498479 0
"капиталом" 0.00652592423401964 0.00144847764998986 0
"каретах" 0 0.00289695529997972 0
"картам" 0 0 0.0128049170881619
"катай" 0.0130518484680393 0 0
"киев" 0 0.00072423882499493 0.00960368781612139
"клад" 0.00978888635102946 0.00072423882499493 0
"клади" 0 0.00289695529997972 0
"книжка" 0.0130518484680393 0 0
"козел" 0 0.00217271647498479 0.00320122927204046
"колеса" 0 0.00144847764998986 0.00640245854408093
"колесо" 0 0.00217271647498479 0.00320122927204046
"компания" 0.00652592423401964 0.00144847764998986 0
"концы" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"конь" 0 0.00144847764998986 0.00640245854408093
"короче" 0.00326296211700982 0.00217271647498479 0
"коршунову" 0 0.00289695529997972 0
"корысть" 0 0.00144847764998986 0.00640245854408093
"костылем" 0 0.00289695529997972 0
"кофей" 0 0.00217271647498479 0.00320122927204046
"крадется" 0 0.00289695529997972 0
"красть" 0 0.00289695529997972 0
"крепче" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"кресла" 0 0.00289695529997972 0
"крестная" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"крестной" 0 0.00289695529997972 0
"крик" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"кровью" 0 0.00072423882499493 0.00960368781612139
"круглый" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"крыльце" 0 0.00289695529997972 0
"крыто" 0 0.00217271647498479 0.00320122927204046
"кулагин" 0 0.00289695529997972 0
"купеческого" 0.00652592423401964 0.00144847764998986 0
"курослепову" 0 0.00289695529997972 0
"куска" 0 0.00289695529997972 0
"кушать" 0 0.00289695529997972 0
"лакей" 0.00652592423401964 0 0.00640245854408093
"лежала" 0 0.00217271647498479 0.00320122927204046
"лесом" 0.00652592423401964 0.00144847764998986 0
"лжешь" 0 0.00217271647498479 0.00320122927204046
"лизать" 0 0.00289695529997972 0
"линия" 0 0.00289695529997972 0
"лист" 0.00652592423401964 0.00144847764998986 0
"лишняя" 0 0.00217271647498479 0.00320122927204046
"ловит" 0 0.00289695529997972 0
"лодка" 0.00652592423401964 0.00144847764998986 0
"лодке" 0 0.00289695529997972 0
"лодки" 0.00326296211700982 0.00217271647498479 0
"ломался" 0 0.00289695529997972 0
"ломаться" 0 0.00289695529997972 0
"лузях" 0 0.00289695529997972 0
"лукерью" 0.0130518484680393 0 0
"любезная" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"любима" 0 0.00289695529997972 0
"любо" 0.00326296211700982 0.00217271647498479 0
"любоваться" 0 0.00289695529997972 0
"любовник" 0 0.00289695529997972 0
"любопытно" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"любушку" 0 0.00289695529997972 0
"ля" 0 0.00289695529997972 0
"лясы" 0.00978888635102946 0 0.00320122927204046
"мадеры" 0 0.00289695529997972 0
"мал" 0 0.00289695529997972 0
"мала" 0 0.00289695529997972 0
"малый" 0.00326296211700982 0.00217271647498479 0
"малыми" 0.00652592423401964 0.00144847764998986 0
"малых" 0.0130518484680393 0 0
"мальски" 0 0.00072423882499493 0.00960368781612139
"мамаша" 0 0.00289695529997972 0
"манит" 0 0.00289695529997972 0
"марье" 0 0.00289695529997972 0
"мастер" 0 0.00217271647498479 0.00320122927204046
"маяться" 0 0.00144847764998986 0.00640245854408093
"мерещится" 0 0.00289695529997972 0
"мерзавец" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"мертвый" 0.00978888635102946 0.00072423882499493 0
"местам" 0.00652592423401964 0.00144847764998986 0
"метаться" 0 0.00217271647498479 0.00320122927204046
"мечешься" 0 0.00289695529997972 0
"мечта" 0.00326296211700982 0.00217271647498479 0
"мешок" 0 0.00289695529997972 0
"миленькая" 0.00326296211700982 0.00217271647498479 0
"миловал" 0.00978888635102946 0.00072423882499493 0
"милые" 0.00978888635102946 0.00072423882499493 0
"милым" 0 0.00289695529997972 0
"минутки" 0 0.00289695529997972 0
"мире" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"митрич" 0.0130518484680393 0 0
"млада" 0 0.00289695529997972 0
"мнение" 0 0.00217271647498479 0.00320122927204046
"мнением" 0 0.00072423882499493 0.00960368781612139
"моги" 0 0.00144847764998986 0.00640245854408093
"мода" 0 0.00289695529997972 0
"молчановской" 0 0.00289695529997972 0
"молчат" 0 0.00289695529997972 0
"морочишь" 0 0.00072423882499493 0.00960368781612139
"мошенник" 0 0.00217271647498479 0.00320122927204046
"мудреная" 0 0.00217271647498479 0.00320122927204046
"мужей" 0 0.00289695529997972 0
"мужику" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"мужнина" 0 0.00217271647498479 0.00320122927204046
"музыкой" 0.00652592423401964 0.00144847764998986 0
"надежда" 0 0.00144847764998986 0.00640245854408093
"наделала" 0 0.00289695529997972 0
"надеюсь" 0 0.00289695529997972 0
"надеяться" 0 0.00289695529997972 0
"надолго" 0 0.00289695529997972 0
"назвать" 0 0.00289695529997972 0
"назови" 0 0.00289695529997972 0
"найдет" 0 0.00289695529997972 0
"найдут" 0.00326296211700982 0.00217271647498479 0
"накажи" 0 0.00217271647498479 0.00320122927204046
"наладил" 0 0.00289695529997972 0
"наливают" 0 0.00289695529997972 0
"наложить" 0 0.00072423882499493 0.00960368781612139
"напасти" 0 0.00289695529997972 0
"наперед" 0 0.00144847764998986 0.00640245854408093
"напился" 0.00978888635102946 0.00072423882499493 0
"написать" 0.00326296211700982 0.00217271647498479 0
"наркису" 0 0.00289695529997972 0
"настоящие" 0.00652592423401964 0.00144847764998986 0
"натурально" 0 0.00217271647498479 0.00320122927204046
"начала" 0 0.00289695529997972 0
"небольшую" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"невесть" 0.00652592423401964 0 0.00640245854408093
"неволю" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"немощи" 0.00652592423401964 0.00144847764998986 0
"необразованность" 0 0.00289695529997972 0
"неровен" 0 0.00289695529997972 0
"несть" 0 0.00289695529997972 0
"нечему" 0.00652592423401964 0.00144847764998986 0
"никитка" 0.0130518484680393 0 0
"николаевич" 0 0.00289695529997972 0
"никона" 0.00326296211700982 0 0.00960368781612139
"нитками" 0 0.00289695529997972 0
"нишкни" 0 0 0.0128049170881619
"нищими" 0.00652592423401964 0.00144847764998986 0
"новым" 0 0.00289695529997972 0
"новых" 0 0.00217271647498479 0.00320122927204046
"ноет" 0.00326296211700982 0.00217271647498479 0
"ножки" 0 0.00289695529997972 0
"носу" 0 0.00289695529997972 0
"нощно" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"нуждаюсь" 0 0.00217271647498479 0.00320122927204046
"обвенчаемся" 0 0.00289695529997972 0
"обедал" 0 0.00217271647498479 0.00320122927204046
"обедни" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"обидчик" 0.00326296211700982 0.00217271647498479 0
"обижает" 0 0.00289695529997972 0
"обижаете" 0.00326296211700982 0.00217271647498479 0
"обмани" 0 0.00289695529997972 0
"обманывают" 0.00326296211700982 0.00217271647498479 0
"обнять" 0 0.00289695529997972 0
"обойдет" 0.00652592423401964 0.00144847764998986 0
"образование" 0 0.00289695529997972 0
"обществе" 0 0.00217271647498479 0.00320122927204046
"объявиться" 0 0.00289695529997972 0
"объявляю" 0 0.00289695529997972 0
"обыкновенно" 0 0.00289695529997972 0
"обязанность" 0 0.00289695529997972 0
"овин" 0 0.00144847764998986 0.00640245854408093
"огонек" 0.0130518484680393 0 0
"одних" 0 0.00217271647498479 0.00320122927204046
"однова" 0.0130518484680393 0 0
"озорник" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"окне" 0 0.00289695529997972 0
"окружают" 0 0.00144847764998986 0.00640245854408093
"оне" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"опасно" 0 0 0.0128049170881619
"опостылел" 0 0.00289695529997972 0
"опрысну" 0 0 0.0128049170881619
"орехи" 0 0.00289695529997972 0
"особливо" 0.00652592423401964 0.00144847764998986 0
"остаться" 0 0.00217271647498479 0.00320122927204046
"осудят" 0 0.00289695529997972 0
"отвести" 0.00326296211700982 0 0.00960368781612139
"отвечаю" 0.00326296211700982 0.00217271647498479 0
"отдадим" 0.00326296211700982 0.00217271647498479 0
"отдала" 0.00652592423401964 0.00144847764998986 0
"откажусь" 0 0.00289695529997972 0
"отказали" 0 0.00289695529997972 0
"отлично" 0.00326296211700982 0.00217271647498479 0
"отпирай" 0.00326296211700982 0.00217271647498479 0
"отпросился" 0 0.00217271647498479 0.00320122927204046
"отпусти" 0 0.00217271647498479 0.00320122927204046
"отпущают" 0.0130518484680393 0 0
"отчаянием" 0 0.00072423882499493 0.00960368781612139
"отчаянии" 0 0.00144847764998986 0.00640245854408093
"офицером" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"официанту" 0.0130518484680393 0 0
"охотника" 0.00326296211700982 0.00217271647498479 0
"очки" 0 0.00289695529997972 0
"очнулся" 0.0130518484680393 0 0
"очувствовался" 0.0130518484680393 0 0
"павлуха" 0.00326296211700982 0 0.00960368781612139
"падаю" 0 0.00289695529997972 0
"падая" 0 0.00289695529997972 0
"палкой" 0 0.00289695529997972 0
"палку" 0 0.00289695529997972 0
"пало" 0 0 0.0128049170881619
"палочкой" 0 0.00289695529997972 0
"пальцами" 0 0.00289695529997972 0
"пальцы" 0 0.00289695529997972 0
"пансион" 0.00978888635102946 0.00072423882499493 0
"папаши" 0 0.00289695529997972 0
"папенька" 0 0.00289695529997972 0
"пар" 0 0.00072423882499493 0.00960368781612139
"пардон" 0 0.00144847764998986 0.00640245854408093
"паре" 0 0.00144847764998986 0.00640245854408093
"пармен" 0 0.00289695529997972 0
"парменовне" 0 0.00289695529997972 0
"парню" 0 0.00072423882499493 0.00960368781612139
"пару" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"паря" 0 0 0.0128049170881619
"пейте" 0 0.00289695529997972 0
"перенести" 0.00326296211700982 0.00217271647498479 0
"перестану" 0 0.00289695529997972 0
"песельники" 0 0.00289695529997972 0
"печки" 0 0.00072423882499493 0.00960368781612139
"писал" 0 0.00217271647498479 0.00320122927204046
"пиши" 0.00652592423401964 0.00144847764998986 0
"плакал" 0.00326296211700982 0.00217271647498479 0
"плакаться" 0 0.00289695529997972 0
"платья" 0 0.00289695529997972 0
"плевать" 0 0.00217271647498479 0.00320122927204046
"плоть" 0.00652592423401964 0 0.00640245854408093
"плюй" 0 0.00289695529997972 0
"плюю" 0 0.00289695529997972 0
"побегу" 0 0.00289695529997972 0
"побольше" 0 0.00289695529997972 0
"побывать" 0 0.00217271647498479 0.00320122927204046
"поглядывай" 0 0.00289695529997972 0
"поговорил" 0 0.00289695529997972 0
"погуляю" 0 0.00289695529997972 0
"подал" 0.00652592423401964 0.00144847764998986 0
"подальше" 0 0.00289695529997972 0
"подарю" 0 0.00289695529997972 0
"подвел" 0 0.00289695529997972 0
"подлеца" 0.00652592423401964 0.00144847764998986 0
"поднимать" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"подобрал" 0.00978888635102946 0.00072423882499493 0
"подождите" 0 0.00289695529997972 0
"подозрения" 0 0.00289695529997972 0
"подойдя" 0 0.00289695529997972 0
"подписал" 0 0.00289695529997972 0
"подруги" 0.00326296211700982 0.00217271647498479 0
"поедет" 0.00326296211700982 0.00217271647498479 0
"поедом" 0.00326296211700982 0.00217271647498479 0
"поехала" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"пожалею" 0 0.00289695529997972 0
"пожалеют" 0 0.00289695529997972 0
"поживаете" 0.00326296211700982 0.00217271647498479 0
"позвал" 0 0.00144847764998986 0.00640245854408093
"поймают" 0.00652592423401964 0.00144847764998986 0
"показался" 0.00978888635102946 0.00072423882499493 0
"показывать" 0 0.00289695529997972 0
"покачав" 0 0.00217271647498479 0.00320122927204046
"покои" 0 0.00289695529997972 0
"покой" 0.00326296211700982 0.00217271647498479 0
"покойница" 0.00326296211700982 0.00217271647498479 0
"покорись" 0.00326296211700982 0.00217271647498479 0
"пола" 0 0.00217271647498479 0.00320122927204046
"полагаешь" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"полезай" 0 0.00289695529997972 0
"политику" 0.00652592423401964 0.00144847764998986 0
"полицию" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"полмиллиона" 0 0.00289695529997972 0
"положено" 0.00326296211700982 0.00217271647498479 0
"положили" 0 0.00217271647498479 0.00320122927204046
"положу" 0 0.00289695529997972 0
"получил" 0.00326296211700982 0.00217271647498479 0
"полы" 0 0.00289695529997972 0
"полюбили" 0 0.00289695529997972 0
"поляков" 0 0.00289695529997972 0
"помаленьку" 0 0.00289695529997972 0
"помолиться" 0 0.00217271647498479 0.00320122927204046
"помрешь" 0.0130518484680393 0 0
"помяни" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"понадобится" 0 0.00289695529997972 0
"понапрасну" 0 0.00289695529997972 0
"пондравилась" 0.0130518484680393 0 0
"поневоле" 0 0.00289695529997972 0
"понравился" 0.00326296211700982 0.00217271647498479 0
"попало" 0.00652592423401964 0.00144847764998986 0
"попотчевать" 0 0.00289695529997972 0
"попотчуй" 0 0.00289695529997972 0
"поправляет" 0 0.00289695529997972 0
"поправляется" 0 0.00217271647498479 0.00320122927204046
"попрошу" 0.00652592423401964 0.00144847764998986 0
"порываясь" 0 0.00072423882499493 0.00960368781612139
"порядком" 0 0.00217271647498479 0.00320122927204046
"посидим" 0 0.00289695529997972 0
"последнюю" 0 0.00289695529997972 0
"поставили" 0.00652592423401964 0.00144847764998986 0
"постойте" 0 0.00289695529997972 0
"посылают" 0 0.00289695529997972 0
"потерять" 0 0.00217271647498479 0.00320122927204046
"потолковать" 0 0.00217271647498479 0.00320122927204046
"походил" 0.00652592423401964 0.00144847764998986 0
"почаще" 0 0.00289695529997972 0
"пошутил" 0 0.00289695529997972 0
"пояс" 0 0.00217271647498479 0.00320122927204046
"правды" 0 0.00289695529997972 0
"правый" 0 0.00289695529997972 0
"праздникам" 0 0.00289695529997972 0
"праздники" 0.00326296211700982 0.00217271647498479 0
"предмет" 0 0.00289695529997972 0
"предоставлю" 0.00652592423401964 0 0.00640245854408093
"представляется" 0 0.00289695529997972 0
"прежнему" 0 0.00289695529997972 0
"презрительно" 0 0.00289695529997972 0
"премудрость" 0.00652592423401964 0.00144847764998986 0
"препятствовать" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"претит" 0 0.00289695529997972 0
"преферанс" 0.00326296211700982 0.00217271647498479 0
"прибрал" 0.00652592423401964 0.00144847764998986 0
"привезли" 0 0.00289695529997972 0
"привыкли" 0 0.00289695529997972 0
"привычки" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"придти" 0.00978888635102946 0 0.00320122927204046
"придумал" 0 0.00289695529997972 0
"придумала" 0.00652592423401964 0.00144847764998986 0
"придут" 0 0.00289695529997972 0
"приехать" 0.00326296211700982 0.00217271647498479 0
"признает" 0 0 0.0128049170881619
"призрения" 0 0.00289695529997972 0
"прикажут" 0 0.00144847764998986 0.00640245854408093
"приказание" 0.00978888635102946 0 0.00320122927204046
"приказных" 0 0.00289695529997972 0
"приказчики" 0 0.00289695529997972 0
"приказывает" 0 0.00144847764998986 0.00640245854408093
"принесла" 0.00326296211700982 0.00217271647498479 0
"принимают" 0 0.00289695529997972 0
"природы" 0 0.00289695529997972 0
"пристало" 0.00326296211700982 0.00217271647498479 0
"присутствующим" 0 0.00289695529997972 0
"присядку" 0.00978888635102946 0 0.00320122927204046
"причиной" 0 0.00217271647498479 0.00320122927204046
"проваливай" 0.00652592423401964 0.00144847764998986 0
"провались" 0 0.00217271647498479 0.00320122927204046
"проворно" 0 0.00144847764998986 0.00640245854408093
"продал" 0 0.00217271647498479 0.00320122927204046
"продать" 0 0.00289695529997972 0
"проезжие" 0 0.00289695529997972 0
"проехал" 0.00326296211700982 0.00217271647498479 0
"произойти" 0.00326296211700982 0.00217271647498479 0
"происходило" 0 0 0.0128049170881619
"происхождения" 0 0.00289695529997972 0
"пройти" 0.00326296211700982 0.00217271647498479 0
"проклятый" 0 0.00289695529997972 0
"пропадом" 0 0.00289695529997972 0
"просит" 0 0.00289695529997972 0
"просишь" 0 0.00217271647498479 0.00320122927204046
"проснулся" 0.00326296211700982 0.00217271647498479 0
"простая" 0 0.00289695529997972 0
"простили" 0 0.00217271647498479 0.00320122927204046
"простого" 0.00326296211700982 0.00217271647498479 0
"протягивает" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"прошлом" 0 0.00289695529997972 0
"прощать" 0 0.00072423882499493 0.00960368781612139
"прыгает" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"прячутся" 0 0.00289695529997972 0
"публика" 0.00652592423401964 0.00144847764998986 0
"публике" 0.00326296211700982 0.00217271647498479 0
"пугай" 0 0.00289695529997972 0
"пускать" 0 0.00144847764998986 0.00640245854408093
"пустили" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"путного" 0 0.00289695529997972 0
"пушку" 0.00326296211700982 0.00217271647498479 0
"пыль" 0 0.00289695529997972 0
"пьете" 0.00978888635102946 0.00072423882499493 0
"пьяные" 0 0.00289695529997972 0
"пьяных" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"рабочие" 0 0.00289695529997972 0
"рабочим" 0 0.00289695529997972 0
"радуйся" 0 0.00217271647498479 0.00320122927204046
"разберу" 0 0.00289695529997972 0
"развлечения" 0 0.00289695529997972 0
"разговоре" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"разгуляться" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"разрешение" 0.0130518484680393 0 0
"раскланивается" 0 0.00289695529997972 0
"распорядиться" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"распустил" 0.00326296211700982 0.00217271647498479 0
"рассудит" 0 0.00289695529997972 0
"рассудок" 0 0.00144847764998986 0.00640245854408093
"рассуждать" 0 0.00217271647498479 0.00320122927204046
"растет" 0 0.00217271647498479 0.00320122927204046
"расточительность" 0 0.00289695529997972 0
"расходился" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"рвут" 0.00326296211700982 0.00217271647498479 0
"ревет" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"ревность" 0 0.00289695529997972 0
"редко" 0 0.00289695529997972 0
"река" 0.00652592423401964 0.00144847764998986 0
"речей" 0 0.00144847764998986 0.00640245854408093
"решиться" 0 0.00289695529997972 0
"родимая" 0 0.00217271647498479 0.00320122927204046
"родимый" 0 0.00217271647498479 0.00320122927204046
"родительского" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"родителям" 0.00978888635102946 0.00072423882499493 0
"родную" 0 0.00289695529997972 0
"родню" 0 0.00289695529997972 0
"рожа" 0 0 0.0128049170881619
"ругается" 0.00652592423401964 0.00144847764998986 0
"рукав" 0 0.00144847764998986 0.00640245854408093
"русакова" 0 0.00289695529997972 0
"русски" 0.00326296211700982 0.00217271647498479 0
"русские" 0 0.00289695529997972 0
"русское" 0 0.00289695529997972 0
"рыба" 0 0.00289695529997972 0
"рыдать" 0 0 0.0128049170881619
"рылом" 0 0.00289695529997972 0
"рядиться" 0 0.00289695529997972 0
"сажают" 0 0.00072423882499493 0.00960368781612139
"самоварчик" 0 0.00217271647498479 0.00320122927204046
"самсону" 0 0.00289695529997972 0
"самым" 0 0.00072423882499493 0.00960368781612139
"самых" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"сани" 0 0.00289695529997972 0
"сапоги" 0 0.00217271647498479 0.00320122927204046
"сарая" 0 0.00289695529997972 0
"свадьбы" 0 0.00289695529997972 0
"светелке" 0 0.00289695529997972 0
"светелку" 0 0.00217271647498479 0.00320122927204046
"свечи" 0.00326296211700982 0.00217271647498479 0
"свечой" 0 0.00289695529997972 0
"свидания" 0.00326296211700982 0.00217271647498479 0
"сволочь" 0.00326296211700982 0.00217271647498479 0
"связь" 0 0.00072423882499493 0.00960368781612139
"свято" 0 0.00217271647498479 0.00320122927204046
"сговор" 0.00652592423401964 0.00144847764998986 0
"сговорились" 0.00326296211700982 0.00217271647498479 0
"сделалась" 0.00326296211700982 0.00217271647498479 0
"секрет" 0 0.00289695529997972 0
"села" 0 0.00144847764998986 0.00640245854408093
"село" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"сему" 0 0.00289695529997972 0
"семью" 0 0.00289695529997972 0
"семья" 0 0.00217271647498479 0.00320122927204046
"сеней" 0 0.00217271647498479 0.00320122927204046
"сенях" 0 0.00289695529997972 0
"сергеича" 0.00326296211700982 0 0.00960368781612139
"сердечушко" 0 0.00072423882499493 0.00960368781612139
"сердит" 0 0.00289695529997972 0
"сердишься" 0 0.00289695529997972 0
"серебро" 0 0.00289695529997972 0
"сесть" 0 0.00289695529997972 0
"сжимая" 0 0.00289695529997972 0
"силам" 0 0.00289695529997972 0
"силычу" 0 0.00289695529997972 0
"сказывают" 0.00652592423401964 0 0.00640245854408093
"скот" 0 0.00289695529997972 0
"скрипунову" 0 0 0.0128049170881619
"скука" 0 0.00289695529997972 0
"следовало" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"слезу" 0.00326296211700982 0.00217271647498479 0
"слеп" 0 0.00217271647498479 0.00320122927204046
"слепой" 0.00652592423401964 0.00144847764998986 0
"слободно" 0.00326296211700982 0.00217271647498479 0
"словам" 0 0.00144847764998986 0.00640245854408093
"службе" 0 0.00144847764998986 0.00640245854408093
"служили" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"случилось" 0 0.00289695529997972 0
"слыхала" 0 0.00289695529997972 0
"слышит" 0 0.00289695529997972 0
"слышно" 0 0.00289695529997972 0
"смеху" 0.00326296211700982 0.00217271647498479 0
"смолоду" 0 0.00289695529997972 0
"смотрел" 0 0.00072423882499493 0.00960368781612139
"снег" 0.00326296211700982 0.00217271647498479 0
"снегу" 0.00978888635102946 0.00072423882499493 0
"сны" 0 0.00289695529997972 0
"снял" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"соболий" 0 0.00289695529997972 0
"собрать" 0 0.00217271647498479 0.00320122927204046
"совет" 0 0.00289695529997972 0
"согласна" 0.00326296211700982 0.00217271647498479 0
"содом" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"создал" 0 0.00289695529997972 0
"сойти" 0.00652592423401964 0.00144847764998986 0
"сокол" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"сокровища" 0 0.00289695529997972 0
"солдатам" 0 0.00289695529997972 0
"солнце" 0.00326296211700982 0.00217271647498479 0
"сорока" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"сорт" 0.00652592423401964 0.00144847764998986 0
"соседей" 0 0.00289695529997972 0
"сослать" 0 0.00289695529997972 0
"сотскому" 0 0 0.0128049170881619
"сошлют" 0 0.00144847764998986 0.00640245854408093
"спасенья" 0.00326296211700982 0.00217271647498479 0
"спиною" 0 0.00289695529997972 0
"спиридоньевне" 0 0 0.0128049170881619
"спится" 0 0.00289695529997972 0
"справедливо" 0 0.00217271647498479 0.00320122927204046
"спрашивали" 0.00326296211700982 0 0.00960368781612139
"спросил" 0 0.00217271647498479 0.00320122927204046
"спрятать" 0 0.00217271647498479 0.00320122927204046
